date,last_checked,id,media,serviceLink,comments,engagement,engagement_rate,impressions,likes,reach,saves,type,text
06/07/2025 20:31:47,1751868983,18277996924257406,,https://www.instagram.com/p/DKmRY6gJHMh/,19,8065,2.7842603844454263,289664,7830,196894,115,image,"#SuperRIZIN4 Midsummer Fight Festival👊 💥💥 Official Match Announced 💥💥 RIZIN MMA Rules: 3 rounds, 5 minutes | 66.0kg 🟥 Kleber Koike / @KoikeKleber 🇧🇷 6th RIZIN Featherweight Champion ーーー🆚ーーー 🟦 Mikuru Asakura / @Mikuruasakura_ 🇯🇵 📅 Sunday, July 27 – Doors: 11:00 / Start: 13:00 (JST) 🏟️ Saitama Super Arena 🔗 RIZIN.tv"
06/07/2025 20:25:00,1751868982,18035045591354505,,https://www.instagram.com/p/DKmQnPBJASD/,105,4008,2.4499226758436894,163597,3808,96758,50,image,"#SuperRIZIN4 Midsummer Fight Festival👊 💥💥 Official Match Announced 💥💥 RIZIN MMA Rules: 3 rounds, 5 minutes | 66.0kg 🟥 Karshyga Dautbek 🇰🇿 ーーー🆚ーーー 🟦 Kyoma Akimoto / @Kyoma_mma 🇯🇵 Super Kyoma Star 📅 Sunday, July 27 – Doors: 11:00 / Start: 13:00 (JST) 🏟️ Saitama Super Arena 🔗 RIZIN.tv"
06/07/2025 20:23:23,1751868982,17950210694986793,,https://www.instagram.com/p/DKmQbdrxsLK/,58,2927,2.627114840910111,111415,2786,75021,41,image,"#SuperRIZIN4 Midsummer Fight Festival👊 💥💥 Official Match Announced 💥💥 RIZIN MMA Rules: 3 rounds, 5 minutes | 71.0kg 🟥 Patricky Pitbull / @PatrickyPitbull 🇧🇷 Former Bellator Lightweight World Champion ーーー🆚ーーー 🟦 Shunta Nomura / @nomumma1011 🇯🇵 Current DEEP Lightweight Champion 📅 Sunday, July 27 – Doors: 11:00 / Start: 13:00 (JST) 🏟️ Saitama Super Arena 🔗 RIZIN.tv"
06/09/2025 20:47:31,1752057685,18062531705331078,,https://www.instagram.com/p/DKrcyCcP4mK/,64,2696,1.7586202397881308,153302,2534,66155,28,carousel_album,"2️⃣🆕 International Posters 🌎 #RIZIN_LANDMARK11 in SAPPORO❄️ 🇦🇿 Vugar Karamov 🆚 Shuya Kimura 🇯🇵 🇯🇵 Yoshinori Horie 🆚 Yamato Nishikawa 🇯🇵 🇷🇺 Aleksandr Soldatkin 🆚 Prince Aounallah 🇫🇷 🇯🇵 SALT 🆚 MACHI🇯🇵 …and more!! WATCH ON PPV! 🔗 rizin.tv 🌎Global Start Times 🇺🇸 USA – 10:00 PM PT / 1:00 AM ET (June 14) 🇪🇺 EU – 7:00 🇦🇿 Azerbaijan – 9:00 AZT 🇺🇿 Uzbekistan – 10:00 UZT 🇰🇬🇰🇿 11:00 KGT/ALMT 🇨🇳 China – 13:00 CST 🇦🇺🇳🇿15:00 AEST / 17:00 NZST"
06/14/2025 18:48:31,1752471246,18504437812007172,,https://www.instagram.com/reel/DK4HGo-vEgC/,78,2194,3.537796697626419,62016,2095,39114,18,video,"🔥🔥 LIVE NOW 🔥🔥 #RIZIN_LANDMARK11 in SAPPORO❄️ ⚔️ Bout 8 ⚔️ RIZIN MMA Rules – 120.0kg 🟥 #SinaKarimian / @sinakarimian90 🇮🇷 ーーー🆚ーーー 🟦 #KaijuKillerHidekiArato / @kaijukiller55 🇯🇵 📡 Watch on #RIZINtv 🔗 rizin.tv"
